[16:54:52] [main/INFO]: ModLauncher running: args [--username, UGOTMAIL, --version, forge-43.2.8, --gameDir, C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5, --assetsDir, C:\Users\athac\curseforge\minecraft\Install\assets, --assetIndex, 1.19, --uuid, 4c118650628447d4ad2277ffc5ee64e3, --accessToken, ????????, --clientId, NzY0Njc5NTItMzU0MS00NWJkLWExZTktOTcwMTIyMGY2OGU5, --xuid, 2533274924334437, --userType, msa, --versionType, release, --width, 854, --height, 480, --launchTarget, forgeclient, --fml.forgeVersion, 43.2.8, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853]
[16:54:52] [main/INFO]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.3 by Microsoft; OS Windows 10 arch amd64 version 10.0
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.upgrade_aquatic.moss_coralstone was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.upgrade_aquatic.petal_coralstone was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.upgrade_aquatic.branch_coralstone was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.upgrade_aquatic.rock_coralstone was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.upgrade_aquatic.pillow_coralstone was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.upgrade_aquatic.silk_coralstone was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.upgrade_aquatic.chrome_coralstone was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.upgrade_aquatic.prismarine_coralstone was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.upgrade_aquatic.elder_prismarine_coralstone was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.upgrade_aquatic.dead_coralstone was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.upgrade_aquatic.kelpy_cobblestone was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.upgrade_aquatic.kelpy_stone_brick was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.upgrade_aquatic.tongue_kelpy_cobblestone was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.upgrade_aquatic.tongue_kelpy_stone_brick was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.upgrade_aquatic.thorny_kelpy_cobblestone was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.upgrade_aquatic.thorny_kelpy_stone_brick was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.upgrade_aquatic.ochre_kelpy_cobblestone was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.upgrade_aquatic.ochre_kelpy_stone_brick was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.upgrade_aquatic.polar_kelpy_cobblestone was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.upgrade_aquatic.polar_kelpy_stone_brick was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.upgrade_aquatic.driftwood was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.upgrade_aquatic.river was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.neapolitan was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.neapolitan.chocolate_brick was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.neapolitan.chocolate_tile was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.neapolitan.frond_thatch was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.autumnity was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.autumnity.snail_shell_brick was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.autumnity.snail_shell_tile was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.autumnity.maple was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.buzzier_bees was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.buzzier_bees.honeycomb_brick was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.buzzier_bees.honeycomb_tile was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_copper was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_aluminum was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.storage_aluminum was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_lead was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.storage_lead was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_silver was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.storage_silver was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_nickel was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.storage_nickel was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_uranium was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.storage_uranium was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_constantan was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.storage_constantan was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_electrum was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.storage_electrum was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_steel was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.storage_steel was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_iron was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_gold was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.treated_wood_horizontal was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.treated_wood_vertical was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.treated_wood_packaged was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_colored_white was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_colored_orange was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_colored_magenta was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_colored_light_blue was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_colored_yellow was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_colored_lime was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_colored_pink was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_colored_gray was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_colored_light_gray was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_colored_cyan was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_colored_purple was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_colored_blue was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_colored_brown was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_colored_green was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_colored_red was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.sheetmetal_colored_black was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.steel_scaffolding_standard was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.alu_scaffolding_standard was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.steel_scaffolding_grate_top was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.alu_scaffolding_grate_top was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.steel_scaffolding_wooden_top was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.alu_scaffolding_wooden_top was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.cokebrick was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.blastbrick was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.blastbrick_reinforced was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.coke was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.hempcrete was corrected from null to its default, true. 
[16:55:43] [Render thread/WARN]: Incorrect key types.cut_block_type.immersiveengineering.hempcrete_brick was corrected from null to its default, true. 
